text,label
اء وسالنا حوالينا كثير انه كيف هذا قالوا انه يعرفوا السعوديين اني اسالهم السياح مايعرفوه السعوديين,1
نوزومي اللي صار ميازو,1
وفاتحين في شادن وندفع,0
سنا سنابل و سنابل و stv في series b ok طبعا هي لها قصة انه,1
هذا فكورونا هذا,0
ok ايش نسوي فالموقع الموقع حنا نفتح يا سلام,0
فاخذت رحلة على طول حتى ما,0
انت تتاثر كل مطاعم المطاعم لمن يكون فيه عندك حفلة شيء طبيعي,1
احنا راح نصنع our own hardware,1
ماشاءالله تبارك الله صار فيها مجموعة فا الرياض صارت والخزامى الفيصلية الخزامى الفيصلية عفوا فيها lpm فيه مامو فيه اء ميراكي فيه مجموعة,1
خفض خسايرك,0
انت ال gp ال gross profit عندك تكون طال عمرك من خمسة وسبعين الى ثمانين فال فالمجال ال fine dinning انا ماعرف ال qsr كم,1
سامع فيه,0
فا ام فيصل عقبها قالت خلاص يعني ما فيه خيل,0
ok انا اول شيء,0
اذا تبغى تشوف ال egaming today فالاقتصاد العالمي its one of the fastest growing,1
واحد من النواب الان هو رئيس لجنة الاستثمار لجنة الاستثمارات وعضوية النائب الثاني والاعضاء اللي هم كل المدراء,1
you have to impare it لازم تحطها صفر فالدفاتر حقتك,1
خطة طويلة خطة الرؤية صح عشرين ثلاثين هذي,0
وكان اذا بيغيرون الاسعار يحطون sticker على السعر طريقة غير,1
يعني باقي يعني انا ابغى اكبر ما فاكست سويت block لاي شيء واحد يقول لي invester فا فيوم,1
العوائد يعني كانت الاول,1
اولا نوزومي لندن does not,0
وليس فالسعودية,0
اء ليه لانه فيه حلقة مفقودة,1
you dont go sometimes يعني مثلا من ال الاشياء اللي تفشل كثير,1
وهذي تشوشر عليك لكن انا على الصعيد الشخصي انا فيه شيء احبه مرة واعزه مطعم lpm lpm,1
ايه هي مرتبطة حتى فالعواصم الكبرى وكذا صحيح طيب فلو جينا قلنا صندوق التنمية السياحي,1
فهذي الاشياء لمن بدينا فا بدينا حتى نسوي مطاعمنا الجديدة انه نلغي,1
متحمل ال,0
تخلي ال,0
افراد لوحدهم هذا قسمهم,1
فا مع,0
روح لفيا,0
so بتكون فيه مشاريع ذات عائد استثماري مستهدف مننا,1
تخيل مابينه وبين عقد بس عشان عطاه,0
للسوق او للاقتصاد,0
من الاعضاء المؤسسين لهيئة السوق المالية من الفين واء من الفين واربعة,1
جزء من الريال هذا يروح يعني it went as low as thirty three cents فالريال اللي تنفقه الحكومة اللي يبقى فالاقتصاد او ثلاثة وثلاثين هللة وستة وستين هللة,1
سنتين لين ماسوينا full brand اسمه ميازو,1
احنا حتى ما جانا العلم ولا الخبر ولا بلغنا وليش لان فال agreement عندنا وش تقول,1
تلاقي المخاطر عندهم مرتفعة,1
يعني فالبيت فيه عندي مكتب يصير كثير من,0
opportunistic اللي,0
في اء انت انت you need to manage,0
فعين محامي هناك يلاحقه ما مافيه فايدة,1
تنتظر اي احد يوافق عليك اصلا ايه يوافق علي وتنقص الخبرة الخبرة تجي مع الوقت وال expeirence تجي مع التجارب,1
هذا الكلام عام هذا الكلام احدعش الفين واثنعش هذا احدعش تقريبا الفين,0
فيه شيء يترقبونه الناس بحماس بالغ جدا لعلكم تنقذونه,1
ال board,0
من اساسه اللي هو الدخول حقنا cods because we had to disclose كانوا معظم الشركات كنا نطلع فوق الخمسة بالمية لازم تفصح,0
طبعا نما بشكل مج الحمل له ان احنا الفين وسبعطعش كم عميل عندكم الف اء الف وسبعطعش,1
اليوم اللي تهمله اعرف انه اليوم,0
استثمار كامل او regulations ضد تطوير ال sectors هذي او ما فيه regulations من الاساس تسمح بالدخول فيها excactly,1
ال ال mass صراحة يوم دخلنا الرياض حلو ايوه هذا يوم دخلنا الرياض هذي المرحلة اللي الان بدخل فيها نعم,1
fine اليوم الثاني الساعة ستة الصباح حنا فالطيارة رايحين,0
حنا الان كل المشاريع اللي موجودة فصندوق الاستثمارات العامة حتى في برنامج,0
من actually its six if you wanna consider zero لانه فيه عندنا مرحلة قبل,0
يعني مش,0
قال انا,0
بالعكس انا اشوف انه اشوف انه يعني هذي هي القادم,1
بما تتوافق,0
على الخارطة العالمية للاستثمار في,0
اء ناخذ foodics بس سوي لنا اء ال ال application,1
طبعا بالشراكة مع شركات اللي موجودة فالمنطقة,1
اول شيء نسال عنه do you have capital controls,1
خدمات ال اااء يعني مكاتب رواد الاعمال الاعمال وكذا,1
اعطيك مثال بسيط في بعض طيب هذي ملفتة نتكلم على مية فالمية,0
نسبة المشاهدة كمشاهدة صار عندنا لعيبة,0
اجمل فترة فالرياض,0
فيعني فيه كمية,0
اليوم حنا ترا حول الاربعين دولة اربعين دولة فالعالم foodics ايه foodics نعم واكثر من سبعة لغات مش لغة وحدة فرنسية,1
الناس بطبيعتها الهبة فالبداية كان طلوع اكثر من هل كورونا غشت الناس لانه,1
تعال طور فيها سو اللي تبيه only,1
وش هو حاسبة انا فالجامعة كنت ابرمج برنامج يطلع لي calculator فعادي,1
قال لا انا مختلف مع ال land lord والحين استاجرت موقع ثاني وجالس انقل ok جالس ينقل خلاص الرجال جالس,0
catering كنا ويالله هذا مع مع العلم انه ما كانت تغطي التكاليف,1
بس الناس تعتقد انه تشوف,0
ايه هي مرتبطة حتى فالعواصم الكبرى وكذا,0
الظاهر سبعين شركة يوم طلعت كان مية واربعين شركة so double dub القيمة السوقية كمان كبرت,1
او بعض افراد الموجودين فالقطاع الخاص كانوا يشتكوا من مزاحمة الصندوق للقطاع الخاص,1
منشاة شركة ادارة,1
foodics بس باسمه الجديد بعته لعشرة بالضبط,1
ل نظرا لانه ما كانت مجدية ماهي مرضية no no,0
ما كان السوق توه,0
تحقيق افضل منها خل ناخذ امثلة مثلا في حجم الاصول وش اللي تحقق,1
pop up سويناهم,0
اء يوم,0
يبدا franchise ولا ماعنده know how انا انصح انه franchise اذا ماعنده know how بس لمن يجيب ال franchise,1
managment investment committee كانت الاول برئاستي بشكل كامل الان بعد ما صار فيه,0
وبعد برقرايزر صار فيه نمو ب f one او,0
seed round على خمسين مليون دولار في في امريكا,0
خلوه ياكل,0
وماقدر اطلع منه حتى ال ever green investment المفروض انك تقدر تطلع,0
الواحد يتوقع انها صغيرة بس once you operate all together,1
micros اء omega شركات كلها شركات نقاط,0
ابو حسام وطلع من بدري يعني قبل ما تبدؤون ايه ايه يعني لا بدينا بعد ما بدينا اول مطعم بعد ما فتحنا,0
يصممها ويصنعها في في لندن تم تصميمها بالكامل جبناها جبنا ال truck كانت heavy equipments,1
اللي كانت بالفين وسبعطعش ايه الفين وسبعطعش طبعا اهم شيء كانت اني انا ابغى اخلي الشركة كبيرة يعني to look like its a corporate,1
